,user_id,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,fans,funny,review_count,useful,yelping_since,now_date,acceptance,activation,frequency,subscribe,registeration,W1,W2,Wi,Wj
86,kS1MQHYwIfD0462PE61IBw,746,14,746,475,73,86,233,107,538,25,211,8619,440,4490,5280,12911,2007/8/25 1:33,2021/3/31 0:00,2.4452651515151516,388.27160778632367,0.1250576479631053,13230.0,13.598728040155144,0.1722447812567071,0.12329019370712814,0.21432494791836623,0.08121298242477246
87,j14WgRoU_-2ZE1aw1dXrJg,2992,154,2992,1087,245,260,1778,1682,6538,179,1480,22582,2938,10674,3978,34847,2009/1/25 4:35,2021/3/31 0:00,8.75992961287079,326.6697133185893,0.2846717472064373,35520.5,12.177437447714654,0.22085051598427874,0.18908644579345707,0.2481552250918513,0.16178583609649635
88,dMbMRfmX5AApq-9ZvWjdrA,172,29,172,158,13,15,50,16,142,13,103,982,156,690,1036,2232,2009/5/1 22:02,2021/3/31 0:00,2.1544401544401546,86.96664526926413,0.22617827868852458,2030.0,11.912613126473495,0.10961221814490613,0.06845162819711006,0.1449925029080074,0.033073124090278766
89,GNOX8PWWmaeKO1_3UlTygg,1288,27,1288,879,6,32,564,12,2068,62,603,4924,90,4359,1014,7431,2009/8/21 21:52,2021/3/31 0:00,7.328402366863905,87.3686562626141,0.4085796338398947,8402.0,11.605992851167388,0.13072390601529824,0.09033811183504938,0.16543843365824332,0.05562579483438919
90,6s-g2vFu12OemhiK3FJuOQ,4967,412,4967,3694,239,276,1586,1436,5000,358,797,17789,1116,12891,2377,21398,2007/2/14 14:51,2021/3/31 0:00,9.002103491796381,168.30846886317292,0.455701063788932,26597.0,14.122878165639973,0.19706787406287726,0.15079814019130214,0.23684054883958572,0.11102894410952316
91,baY9cJBx7oprSZNKA3BIHA,194,6,194,191,4,11,98,47,110,4,69,2407,178,1623,1608,3716,2008/7/16 17:42,2021/3/31 0:00,2.310945273631841,126.57085671338638,0.11980376968758069,3962.0,12.704346338124571,0.11593723820181741,0.0724800248913796,0.15329162670598584,0.03512752057868401
92,IhmBr-yHC8xLjdnoq7O37w,54,1,54,37,7,28,62,27,74,6,39,1119,99,1186,2088,3317,2008/3/26 20:18,2021/3/31 0:00,1.5886015325670497,160.4834298831144,0.06919245819992885,2860.5,13.010689025781428,0.11694433281752517,0.07171687658437724,0.15582032664593884,0.0328427693869239
93,#NAME?,111,4,111,75,6,6,70,5,112,9,48,1766,61,1027,1218,3773,2007/7/18 13:40,2021/3/31 0:00,3.0977011494252875,88.89612815310878,0.08483094730429486,3313.5,13.701384135675717,0.11558584277837397,0.06853960653898443,0.156025137857589,0.028102152732675276
94,y3FcL4bLy0eLlkb0SDPnBQ,1401,7,1401,966,20,63,398,457,1209,37,548,11131,212,8942,1738,13081,2011/12/11 22:42,2021/3/31 0:00,7.526467203682394,186.8691133126373,0.19626591059902274,16683.0,9.300627424138717,0.11521076297406006,0.0874883191450967,0.13904047466323338,0.06366063446701467
95,NIhcRW6DWvk1JQhDhXwgOQ,825,47,825,679,21,63,503,209,758,45,296,7521,337,4122,2218,12155,2005/12/30 13:47,2021/3/31 0:00,5.480162308385934,145.4592527929957,0.17946886292965794,12067.5,15.248256521408472,0.15755733875920658,0.10468323248076487,0.2030063431154789,0.05923685055642926
96,LjNubz7Q5VJOzRY5j3Q_nw,105,4,105,52,0,13,73,6,67,7,37,932,40,205,1023,1398,2008/2/25 21:54,2021/3/31 0:00,1.3665689149560116,78.1354899926026,0.18500986193293886,1287.5,13.092642026009582,0.11258130832574914,0.0664875263272765,0.15220190049059842,0.026868724868680822
97,wjClsIuhEjZN2OlkoFPKnQ,101,10,101,60,8,9,35,10,52,7,68,1130,104,583,1182,2037,2006/4/25 16:44,2021/3/31 0:00,1.7233502538071066,79.16771131052587,0.12293333333333334,1927.0,14.930329302608564,0.1261688667162447,0.07332584503485307,0.1715908387186708,0.027905867999494124
98,isQxsxlCjj6P8GQ_uuFwew,61,3,61,66,0,4,45,8,76,5,27,1066,58,810,1014,1885,2007/8/19 23:16,2021/3/31 0:00,1.858974358974359,74.48938534502169,0.09465567668173358,1909.5,13.612677770172635,0.11096082680813568,0.06399681508787432,0.1513294003433002,0.023629991146624705
99,WnzRueYdRWNSbkXB0_0i4Q,126,4,126,73,4,13,55,9,105,15,65,867,88,643,1204,1790,2008/7/31 21:46,2021/3/31 0:00,1.4867109634551494,95.08154640732454,0.1803030303030303,1694.0,12.662814662711993,0.11192281739153297,0.06766006439176184,0.14996955963208305,0.029615117997988057
100,2bHSZhM0huV8LRh3YHaOSQ,510,102,510,822,26,51,267,33,358,28,94,4139,120,3620,1815,4934,2006/3/8 17:56,2021/3/31 0:00,2.718457300275482,120.50505162712938,0.2206728117860238,6406.5,15.061609247851548,0.1452780013784783,0.09110873077177689,0.1918401289634544,0.04454896707776119
101,ajMm_rBqbKYALu-I8-__Kg,56,0,56,17,1,4,26,4,35,2,42,1535,90,1371,2293,2875,2008/6/2 5:23,2021/3/31 0:00,1.2538159616223288,178.77446106826233,0.04203425012973534,2935.5,12.826216822572059,0.1153327047706849,0.07086533888716047,0.15355535414384433,0.03264455151305762
102,9VJa4yxtnLct0pN_1RcD_w,340,6,340,308,13,44,189,29,238,32,204,3408,304,2362,2138,6613,2005/8/11 18:47,2021/3/31 0:00,3.0930776426566884,136.75565230113224,0.14075749010740532,6343.5,15.633723096813446,0.1496411716389236,0.09424888531630567,0.1972545742345415,0.04663792164564654
103,6WSKtJBe-jCTrZQ0b4uweQ,71,13,71,56,2,7,74,14,69,5,47,1067,109,622,1207,2252,2010/2/1 19:16,2021/3/31 0:00,1.8657829328914664,108.18046979321383,0.10885562040091347,2025.0,11.157281922579664,0.09574896357488565,0.0586582144732609,0.12763091720552108,0.026777804929846813
104,Vp5DzIiP_MmaMZMZVFFltA,1884,45,1884,1631,45,186,552,259,1357,47,420,5409,152,4647,1080,6628,2008/2/26 7:02,2021/3/31 0:00,6.137037037037037,82.49564529635367,0.4980819947254855,8418.0,13.091600121682257,0.1497032748240458,0.1021051127275409,0.19061731363531512,0.061193592025328175
105,jipgimnSNp3qdK2dKUQvBg,3790,322,3790,5042,88,410,637,1980,1289,529,1825,15718,325,13619,1709,18244,2008/8/11 0:05,2021/3/31 0:00,10.675248683440609,135.2573607028415,0.41407284420251783,23953.0,12.635171876188302,0.16475281258650437,0.12325835082787907,0.2004206250602021,0.08759341849461687
106,rQrqrb5dFztAeFYwyqbygA,1560,588,1560,2724,121,212,977,157,1585,233,389,4954,255,4366,1170,6661,2006/7/21 5:35,2021/3/31 0:00,5.693162393162393,79.62754322026825,0.6323759464363932,8118.0,14.693408243972927,0.17484096037704433,0.11910760840510844,0.2227477746667894,0.07120373363044634
107,53bZ_EsXH71L7iFs5MP9_w,631,52,631,653,45,35,182,183,292,30,206,4980,389,3980,2035,7497,2006/2/10 0:25,2021/3/31 0:00,3.684029484029484,134.4584088906253,0.1786473840918758,8423.0,15.134791619134534,0.15105413426884645,0.09808515760004724,0.19658461852266176,0.05255716476406481
108,TiPH2ZwSX53uK7IvFSHVYg,205,16,205,158,5,42,72,67,217,19,130,1179,116,895,1018,2178,2009/11/7 16:42,2021/3/31 0:00,2.1394891944990175,89.35287715289579,0.2671683913452493,2184.0,11.393029888204426,0.10798871017274377,0.06843440229852178,0.14198831441600512,0.034436562304027626
109,h2LtQ1s5X20d0yrdqUMJ0Q,164,3,164,67,2,11,56,25,156,10,111,1761,158,1480,1664,4081,2010/3/23 17:13,2021/3/31 0:00,2.4525240384615383,150.98964582714774,0.10502594919420924,3740.0,11.020623241311126,0.10298436323751946,0.06636290201586899,0.13446301734583394,0.03488594139714194
110,bnPpoAsVbULVN8EsUYGGCA,197,11,197,137,7,15,83,53,172,17,88,1547,119,1466,1090,2747,2009/5/15 2:06,2021/3/31 0:00,2.520183486238532,91.77743903317551,0.16961805555555556,2939.5,11.876557152635183,0.10609140289721977,0.06578137967807027,0.140740556012885,0.03113394530741826
111,hOzOTyBQHk4WXmiTGaOy4Q,21,0,21,3,1,5,7,7,17,3,7,428,30,122,1223,866,2010/1/21 14:21,2021/3/31 0:00,0.7080948487326247,109.31394926160084,0.06497175141242938,723.0,11.187959160392426,0.08935391738653851,0.05203122952521821,0.12143516779292987,0.019951392984434622
112,lLfcbYGTeVxQN5Ig0ompJg,2224,47,2224,1966,31,134,585,1586,1167,139,843,36177,628,26895,3215,41677,2008/7/22 23:28,2021/3/31 0:00,12.963297045101088,253.40378049306818,0.10449741763644521,52688.5,12.68726138869876,0.18364762863458262,0.15044934048513034,0.21218473394148468,0.12191557618132949
113,PdpWp_j67Nfr_oQF-4yKUw,106,1,106,60,7,14,44,9,71,9,101,1704,117,1217,1384,2846,2006/3/31 14:24,2021/3/31 0:00,2.05635838150289,92.2725613317757,0.09155540142188313,2942.0,14.999041752224503,0.12749917990893161,0.07479083666899672,0.17280540365749414,0.029486635840829174
114,CyAl5D-GjX-ZtqdQqG4_ew,119,1,119,24,2,36,33,4,59,5,118,1110,68,974,1506,2253,2009/4/30 4:09,2021/3/31 0:00,1.49601593625498,126.36994060852213,0.11989854738298363,2202.5,11.917391056354097,0.10513286508226918,0.06427836990902928,0.14025000423623346,0.029162924884356213
115,CGRkejdGiNtvX-lhcOFUZQ,129,8,129,103,0,9,58,29,114,16,77,1724,135,1279,1311,2801,2006/11/8 5:10,2021/3/31 0:00,2.1365369946605646,91.09042414762932,0.11578221915920055,2969.5,14.392292189520116,0.12414407035178533,0.07381034656757994,0.16740917926812912,0.030547217215200984
116,e3fX7_qkoSm-6-yTdlwcXw,347,2,347,168,21,17,157,48,1067,18,139,1335,125,584,1493,2532,2007/3/28 19:07,2021/3/31 0:00,1.695914266577361,106.58650559164354,0.5237025387553359,2288.0,14.0074017035516,0.1535564440134815,0.09963913897068234,0.19990207981019728,0.0532960351551162
117,tlY0QMQDyfjQAEwHnzvFnw,151,7,151,916,13,15,31,11,175,28,86,2037,62,1569,1783,3491,2008/4/4 19:39,2021/3/31 0:00,1.9579360628154796,137.30041414715072,0.22319289840777792,3579.5,12.986122518822723,0.12571847979684828,0.07925228268393694,0.1656593091592315,0.03931350304967579
118,NqBYt9pw7kNoytFQ9ATS-w,20,2,20,28,1,5,18,15,47,0,21,798,126,680,1094,2049,2012/2/13 17:58,2021/3/31 0:00,1.8729433272394882,119.8779970007596,0.050184292599943295,1826.5,9.125944938778614,0.07478441318672265,0.04681631745250212,0.0988248683373949,0.022777078321296468
119,pFBeUN4O6mgChLfYI9oIPQ,686,162,686,1011,51,69,377,66,836,88,178,3754,151,4216,1118,5150,2006/4/17 14:03,2021/3/31 0:00,4.60644007155635,74.76991423543733,0.3208841463414634,6635.5,14.952538215833904,0.1484183178295929,0.09460349325199316,0.19467581614776483,0.048348425176234465
120,tPufvUuxXLJOMYQ7gzsMVA,62,5,62,46,4,10,39,6,28,8,40,627,60,677,1096,1681,2008/6/5 2:53,2021/3/31 0:00,1.5337591240875912,85.50283473207209,0.10385259631490787,1522.5,12.81828846300099,0.10552401373463131,0.061540941930328844,0.14333029470883504,0.02373633162238844
121,Mcrnc7O4-yyPyu0iLbb8aA,57,0,57,17,1,12,34,6,52,5,31,999,87,1098,1485,2269,2009/3/3 2:35,2021/3/31 0:00,1.527946127946128,122.96746453893729,0.062299587723316535,2226.5,12.076365122823029,0.1019110169355762,0.06116957935352964,0.1369309463071997,0.026151280804177255
122,4wp4XI9AxKNqJima-xahlg,1011,29,1011,432,15,73,898,106,3774,23,330,7096,689,3865,1354,11291,2011/1/5 20:29,2021/3/31 0:00,8.338995568685377,132.3331842420623,0.3461261909041884,11470.5,10.231749562704389,0.1318972483557079,0.09972090147608387,0.15955543637851105,0.07206502965794108
123,DRT-FcIa-ls1AqCX9e5Nvg,270,3,270,150,4,13,86,14,204,17,115,1929,139,1028,1100,3281,2009/11/7 15:03,2021/3/31 0:00,2.982727272727273,96.54866507898285,0.18371272843860212,3188.5,11.393218115446041,0.10457507417748714,0.06622582547107363,0.13753884728351273,0.03326376039112479
124,NZba-Q-Fp10iF77CTQt24Q,900,99,900,932,46,55,537,92,2008,77,193,3510,235,3810,1148,4478,2007/6/15 22:22,2021/3/31 0:00,3.9006968641114983,83.24425943332885,0.49491439226987627,6016.5,13.790740740740741,0.15269051983410964,0.10167743061319191,0.1965398562352668,0.05783063791697628
125,VxRCdLqDjVzCd3RGauIgig,601,11,601,311,7,15,222,91,1045,8,203,3593,170,1545,1320,4458,2010/8/6 18:29,2021/3/31 0:00,3.3772727272727274,123.96541660365135,0.32461442267611507,4883.0,10.648131036580729,0.11485449212801407,0.07804405392445957,0.14649569828336984,0.046404776773854385
126,1O638BDK_fWuxgTVJwff-A,264,1,264,141,5,20,141,27,223,14,92,5292,199,3761,2870,8773,2008/1/2 5:38,2021/3/31 0:00,3.056794425087108,216.72904095970938,0.06686861887131157,9012.5,13.242341622937104,0.1341973054262124,0.08875849480122354,0.17325513941781437,0.049702890389919645
127,RtGqdDBvvBCjcu5dUqwfzA,173,7,173,103,7,20,145,11,174,3,97,2237,296,2348,12865,6575,2010/10/17 6:35,2021/3/31 0:00,0.5110765643218034,1230.8221245014804,0.0818100358422939,5728.0,10.45236329758917,0.25410932890211707,0.20327818788305033,0.29780328767713476,0.1595888030289397
128,Ai7ZSET9dbL-h1qUdcyC5Q,942,69,942,734,36,54,404,65,1274,30,190,5057,197,3735,1485,7049,2006/12/4 20:11,2021/3/31 0:00,4.746801346801347,103.7054986510528,0.29922353386781136,8019.0,14.319395011027455,0.14697265034195856,0.09604719429754578,0.19074660531106877,0.05227566955118418
129,p6nBKyT9Y_pFJ1WxVEowwA,59,2,59,8,4,6,25,3,16,1,12,482,24,412,1356,995,2006/6/14 22:24,2021/3/31 0:00,0.7337758112094396,91.66627594205761,0.10322922181048173,956.5,14.792790326260551,0.12220760126660975,0.06946075260902834,0.16754686905970978,0.024123401518634093
130,gjRvBu1th-YobqPwPTysJQ,41,2,41,30,1,15,32,4,48,10,24,528,89,448,1251,2653,2006/1/22 15:51,2021/3/31 0:00,2.1207034372502,82.3836591926432,0.06833838523009093,1859.0,15.185050193931097,0.1249206034676501,0.07156584474294897,0.17078242163383361,0.025705991460896405
131,ITa3vh5ERI90G_WP4SmGUQ,4456,345,4456,2348,341,368,2463,663,9140,336,1574,34683,2329,47934,3162,45159,2008/5/6 1:30,2021/3/31 0:00,14.28178368121442,245.1052247615763,0.20731592787377912,65052.5,12.900581793292266,0.22624291356461484,0.19840183741153677,0.2501757048579211,0.17447329260820513
132,RmXIjppHNtVveguN10iO1g,3905,386,3905,2811,172,265,3190,362,4587,278,786,12475,482,8282,1354,12548,2006/12/29 17:34,2021/3/31 0:00,9.267355982274742,95.00922809770977,0.6199369464044437,16893.5,14.25124724313636,0.1854510941803384,0.13423248981579722,0.2294774067526905,0.09020937411125379
133,duymKKwUruH8GwbvcaFd0w,117,15,117,94,12,6,52,29,59,8,25,747,93,537,1164,1168,2005/7/24 21:18,2021/3/31 0:00,1.0034364261168385,74.22183136242522,0.21778140293637846,1272.5,15.68271731690623,0.13809979305267192,0.08080468281291585,0.18734863420328585,0.03155803072895122
134,ctXFXk9-m6PCMoI-Nz2_XQ,504,52,504,354,14,42,177,139,250,42,264,6016,324,3815,1287,7793,2008/5/13 4:19,2021/3/31 0:00,6.055167055167055,99.91386198049547,0.1328869723104857,8974.0,12.881095520571908,0.12465249735024385,0.08250571155562873,0.16088060765871537,0.04627967284996232
135,RgDVC3ZUBqpEe6Y1kPhIpw,1731,138,1731,1262,65,102,898,177,2582,108,551,11220,803,10096,1280,12736,2009/2/23 14:08,2021/3/31 0:00,9.95,105.8117925750081,0.27443321978151064,17427.5,12.09695033842878,0.14662001251370044,0.1094636720650314,0.17855885327048715,0.0775273921706991
136,lquc6IF6uGIeRomDLu9UnA,607,12,607,250,37,31,388,274,1168,22,328,3046,239,1804,1019,5893,2007/10/4 1:20,2021/3/31 0:00,5.783120706575073,75.54169814512038,0.3466443265382109,5491.0,13.489238725378355,0.1394389265311471,0.09165294817001685,0.18051429835911556,0.05057988728390483
137,1kpMAKRZuAz3OzxBav3XTg,3906,825,3906,4615,122,163,1227,549,3757,238,856,18744,893,15912,1197,19510,2005/4/20 15:32,2021/3/31 0:00,16.29908103592314,75.07775446275461,0.37226304323745524,27529.5,15.943470986386798,0.19996699373643312,0.14874958677064767,0.24399242225666526,0.1047276454510926
138,tXhscxwFTd-ayLTdPx_2yA,31,0,31,14,1,10,22,0,28,4,14,591,53,412,1670,1390,2008/11/15 19:55,2021/3/31 0:00,0.8323353293413174,135.00321618034587,0.06477225240284162,1223.0,12.3700756711537,0.10449149697533675,0.06191556890723342,0.14108827077945776,0.025320459190412103
139,UG4EKu13JRwzRix6ESINdg,109,2,109,58,0,13,65,7,118,2,25,2063,67,1489,1273,3230,2009/6/5 16:32,2021/3/31 0:00,2.537313432835821,107.72236709329984,0.07490415806546741,3424.5,11.81741577306259,0.10009198705031726,0.06083393422740385,0.13383686914974033,0.02709066140328631
140,CY9iLsE2z_yLhLqJdD1WGw,2845,35,2845,1529,18,224,1846,1001,2496,164,1242,13749,495,10910,1454,17431,2009/8/31 20:52,2021/3/31 0:00,11.98830811554333,125.57510179068852,0.3384414350201948,21292.5,11.5787284204122,0.1504122371109863,0.11450995846647906,0.18127319904578065,0.08365164578013294
141,CS6mIboxyuYyVMAHWbyptw,36,0,36,5,1,6,43,2,78,2,32,793,66,780,1486,2260,2009/3/23 22:41,2021/3/31 0:00,1.5208613728129206,123.63433195516572,0.06287503261153143,1949.5,12.019315157046162,0.10105601470094842,0.060424722762288635,0.13598126089561613,0.025501091391143812
142,CAQv3QQHUasQNtN-HEldAw,322,16,322,202,25,58,134,17,169,19,107,2276,99,1727,1264,3036,2007/4/6 15:09,2021/3/31 0:00,2.401898734177215,90.39409970153419,0.19761329734337263,3569.0,13.983213552361395,0.12693396015904848,0.07743935409355025,0.16947784142185415,0.03489751658432465
143,0lDl1Jg1Qz2KhvkfJKk6fw,458,22,458,261,18,26,163,15,331,11,105,3021,90,2603,1294,3932,2006/8/25 19:41,2021/3/31 0:00,3.038639876352396,88.65457784451769,0.1954792800334868,4823.0,14.595974979085861,0.13347974189024978,0.0817275034526908,0.17796421477136956,0.03724518266554537
144,d_TBs6J3twMy9GChqUEXkg,188,4,188,94,2,15,82,9,93,6,87,3375,103,2398,2256,4713,2010/12/27 20:51,2021/3/31 0:00,2.089095744680851,219.96132676878312,0.07324051115773413,5294.5,10.256348391512663,0.10342172940084787,0.06941969497395227,0.13264888481181025,0.040194267994517946
145,4RUXeyp_Af2C5t9JFyJlBQ,161,15,161,117,6,15,43,51,148,14,88,3105,110,2609,1291,4472,2010/7/29 5:42,2021/3/31 0:00,3.4639814097598762,120.9765217865378,0.08040447673277047,5148.0,10.671492128678986,0.09504077403590519,0.06092310064644109,0.12436724199291466,0.03159819234377499
146,KuQihTwMfE8pd9vwNyaNaA,903,109,903,1007,73,80,330,97,1232,88,192,6959,121,6459,1002,8036,2009/6/18 2:59,2021/3/31 0:00,8.019960079840319,85.035099984978,0.23370933159317608,10787.5,11.783369457753443,0.12119018152815668,0.0827614720798005,0.15422242050228657,0.04973127264260206
147,i-DWCn1Xk5-exHi0mBDO1g,192,9,192,117,13,27,63,39,186,9,61,1309,125,940,1627,2315,2006/12/22 9:02,2021/3/31 0:00,1.4228641671788569,114.00434681937998,0.19894829097283084,2344.5,14.271385656703933,0.13142619356653237,0.08004059011677091,0.17559550833963813,0.03587339003264886
148,RHD1GxgRTsJRTluoNRkQ6w,103,3,103,37,0,2,42,21,81,2,64,1149,72,370,1059,1906,2011/1/10 21:31,2021/3/31 0:00,1.7998111425873466,103.64121811705456,0.1337226277372263,1748.5,10.21794242908206,0.08780292596889505,0.05431685258777209,0.11658643584311502,0.025534763925549805
149,jVYzrVblDFSuL3GHtt8ZSA,1268,114,1268,842,52,70,592,115,2622,45,217,3989,364,3411,1030,5388,2008/10/24 3:50,2021/3/31 0:00,5.231067961165048,82.84975400722763,0.5634188301532687,6576.0,12.432143128755037,0.14966166350153962,0.10422354918518487,0.1887190536328892,0.06516869793135092
150,3zxy3LVBV3ttxoYbY4rQ8A,2557,246,2557,1530,162,175,1545,553,7702,171,735,16917,1953,11375,2013,26225,2008/5/12 9:13,2021/3/31 0:00,13.02781917536016,156.24909774623615,0.32894326540345215,28235.0,12.883274393489998,0.19248507144869406,0.15620170958612625,0.22367401052552147,0.12501625741197817
151,RqR1bGDgdOPyHDnI73LeFw,9371,143,9371,4897,202,496,2933,1793,7918,408,1509,15631,498,13064,1376,18956,2008/11/5 22:27,2021/3/31 0:00,13.776162790697674,110.99311654031729,0.819311242156513,24074.5,12.397165183664159,0.1971078812222195,0.1531033225787289,0.23493354684991904,0.11528115909808886
152,swmrfBnaqU0nyJ3pFBfNgQ,903,13,903,521,6,19,149,21,364,26,196,3331,86,2177,1792,4463,2008/5/6 16:41,2021/3/31 0:00,2.490513392857143,138.927116647178,0.31300772239494534,5028.5,12.89884972241235,0.1340909851028301,0.08733085941665383,0.17428454166512733,0.04713951709494419
153,g5qD10shooDJEPjt6miMrw,398,34,398,316,24,34,112,9,235,13,82,2176,105,1276,1141,3232,2007/6/30 21:55,2021/3/31 0:00,2.832602979842244,82.9834819937761,0.247606223818073,3394.5,13.749724313636019,0.1281715809343059,0.07922927465727245,0.17024075061003138,0.03716217901084317
154,4SJS_m-JXc0oASx6x5Mjkw,2804,401,2804,2739,78,148,1029,148,1657,109,434,8118,333,6423,2154,9582,2007/2/21 19:49,2021/3/31 0:00,4.4484679665738165,152.73187303164826,0.5120009949011317,12228.0,14.103146627119932,0.1729491568206515,0.12085587103279698,0.21772716836483888,0.07608079756826894
155,#NAME?,296,41,296,342,12,67,150,14,249,32,85,2926,162,2383,1833,3939,2006/5/24 4:09,2021/3/31 0:00,2.148936170212766,123.41467105134302,0.17128027681660898,4705.0,14.852367100159709,0.13879333764850238,0.08576029180841531,0.18437876933219027,0.040177105683477585
156,LEGudhGQU2sBvpyltEov1g,46,0,46,29,0,10,16,15,47,1,21,1182,63,777,1019,1842,2008/5/9 16:14,2021/3/31 0:00,1.8076545632973504,79.04931367114918,0.06077348066298342,1932.0,12.890687504753213,0.10252950094835991,0.05896372470423439,0.13997706959778586,0.021517771003214465
157,hzKQOJI8-7TM-BstJpSVCA,430,3,430,212,1,23,270,115,334,6,136,9437,252,5128,1825,12220,2009/9/26 23:14,2021/3/31 0:00,6.695890410958904,158.59533280042876,0.07317528467425798,13518.5,11.50727431743859,0.11885445797430878,0.08305705009945333,0.1496249636682192,0.052288563540814986
158,7DmUbNOJgTMYOX_Ap_Ja_w,92,10,92,97,2,29,75,12,162,12,96,1452,121,1825,1660,4083,2008/4/13 23:54,2021/3/31 0:00,2.4596385542168675,128.0765666133585,0.0922554347826087,3740.5,12.96099703399498,0.1155464432125395,0.07110941835514657,0.15374301538633878,0.03291471275862875
